Date,IVW,VUG,XLU,XLP,spread
2005-03-21,-0.004025895083794917,0.0006050929679388695,-0.000342618697891206,-0.005645252844167725,1.7680001258850098
2005-03-22,-0.00966611195694489,-0.007256533252907205,-0.020240521029063707,-0.005676726394220566,1.808000087738037
2005-03-23,0.003549658584815152,-0.0010154062232112793,-0.004901494372985593,0.0065878040756917056,1.8459999561309814
2005-03-24,0.00035327047886801743,0.004685457445003038,0.010555668599592893,-0.0004365668886542329,1.821000099182129
2005-03-28,0.002343723344796489,0.0020273334212987937,0.0017407762002359384,0.0008733711232546959,1.8519999980926514
2005-03-29,-0.010274391118518578,-0.010724440755328302,-0.0125128882413994,-0.0021809470246477725,1.819000005722046
2005-03-30,0.013960857019217343,0.012886059872732947,0.01619154026747882,0.013112048750858474,1.7960000038146973
2005-03-31,-0.0026476698590756076,-0.0020193373574063367,0.00969881383265725,-0.006902168142713716,1.7739999294281006
2005-04-01,-0.006195114870694685,-0.0072845348373733465,0.0034303967077904396,-0.00955730124330334,1.724000215530395
2005-04-04,0.0062337335662105975,0.0032611566699052297,0.002734801004942833,0.0057020576141211254,1.7679998874664307
2005-04-05,0.004248026177622988,0.005485337470847895,0.005796457083041773,0.0074135796953884725,1.7419998645782466
2005-04-06,0.00035217742969484434,0.0028296292723413163,-0.0030512273863271266,-0.002596991394609671,1.7339999675750728
2005-04-07,0.007223508479994534,0.004231560988025018,0.009181162740911741,0.006944392240030295,1.7720000743865967
2005-04-08,-0.009095886832074407,-0.007424132707654851,-0.00774978152437189,-0.004741574990979047,1.7790002822875972
2005-04-11,0.0003529993360498196,-0.0008084362292789526,0.00984698061069822,0.002598330013415584,1.748000144958496
2005-04-12,0.00405849681464554,0.005259853673849069,0.009415158416290037,0.0038879999498369067,1.6530001163482666
2005-04-13,-0.008963153183380257,-0.012476902303679038,-0.006995488649311765,-0.004733698243274964,1.6570000648498535
2005-04-14,-0.0081572112934033,-0.00815199634531727,-0.009392389389613731,-0.0021613054438922585,1.6459999084472652
2005-04-15,-0.01716412710097759,-0.015410060910189372,-0.01760924986847512,-0.009532028638253864,1.5469999313354492
2005-04-18,0.0023642593678021573,0.0010430343334524306,0.003791612849351589,-0.006562299196768873,1.437000036239624
2005-04-19,0.005082362457728973,0.004378095148481753,0.014079895440484602,0.002642389715693527,1.3560001850128174
2005-04-20,-0.013182091006514352,-0.011208267473522437,-0.008804525054579071,-0.012736092801996168,1.4040000438690186
2005-04-21,0.021958338819535017,0.016792306984905858,0.008882733302494117,0.01690419909430796,1.4830002784729004
2005-04-22,-0.00805704984324207,-0.009288987013291727,0.0064338480709209556,-0.010498899404368545,1.3970000743865967
2005-04-25,0.009025081809106883,0.010626824226257714,0.006729741257796906,0.010610295832969463,1.4189999103546143
2005-04-26,-0.007692284522037074,-0.007010315278641599,-0.012700757701469056,-0.0074367865566057345,1.415000200271606
2005-04-27,0.002884424980041711,0.0029069850349130455,0.007447836356610837,0.0035257572275733118,1.4170000553131104
2005-04-28,-0.012224171412588136,-0.010145201536092108,-0.004368668874126236,-0.0021963452056569244,1.361999750137329
2005-04-29,0.01182939044351583,0.008366844597585965,0.014175131935423302,0.002641372145673948,1.3640003204345699
2005-05-02,0.0057552732919778915,0.006015232602977205,0.0026618630987056413,0.007462542824338225,1.371999740600586
2005-05-03,0.002146264826142774,-0.0022683476345288778,-0.0049784611043287574,0.004357591457346821,1.3359999656677246
2005-05-04,0.005531575135792721,0.014466040085838738,0.0010005953332354878,0.006507777386881353,1.3909997940063477
2005-05-05,-0.0005323178544874851,-0.0010183680601183465,-0.003998511614888067,-0.0017244805636875693,1.4150002002716073
2005-05-06,-0.0030190416639882534,0.0018351243042951104,-0.002341796046655187,-0.003886107326560917,1.4639997482299805
2005-05-09,0.007123825943723183,0.003460114211147669,0.008383537562588472,0.006068408830756988,1.4809999465942392
2005-05-10,-0.010079061767662822,-0.008924907003197258,-0.007316106983359938,-0.005600693077328467,1.4000000953674316
2005-05-11,0.0075025911576149795,0.006140328173708909,0.004690591999255922,0.0034660362963239155,1.4000000953674316
2005-05-12,-0.009751738487383421,-0.007526442989747473,-0.011337449072319594,-0.004749409751421463,1.3670001029968262
2005-05-13,-0.0008954937749484637,0.0,-0.016189360360408744,-0.008676797970571304,1.363999843597412
2005-05-16,0.008781645724092124,0.0106578936511319,0.006513995974379405,0.00962775825199813,1.378000020980835
2005-05-17,0.004263521731766806,0.0036496711434699236,0.011580261076916232,0.00520202443794604,1.3050000667572021
2005-05-18,0.010967783646722573,0.013134276421867819,0.0003365878322438842,0.009486527794681399,1.2809998989105225
2005-05-19,0.004374319003972449,0.004786652350067477,0.005722185700214322,0.005980413095450832,1.305999755859375
2005-05-20,-0.0008713986431372334,-0.0001983644615118907,-0.00033488919602964184,-0.0012738936485471308,1.2999999523162842
2005-05-23,0.0033134256647100457,0.005955781712922548,-0.00368225042989323,0.0017008082538749747,1.2269999980926518
2005-05-24,-0.0006953366142711248,-0.000986800134414767,0.0,-0.0016979204168156015,1.1550002098083505
2005-05-25,-0.0008701415945940871,-0.003357891878651209,0.0026882642238592602,-0.0034014061071575563,1.2020001411437988
2005-05-26,0.005222810340557604,0.00713543382930748,0.0026807932559693715,0.0008532010097666021,1.2139997482299805
2005-05-27,0.0008653454405660455,-0.0001969653539528604,0.004010800178622986,-0.0029837281871787358,1.185999870300293
2005-05-31,-0.007266095637772252,0.00019700415694634543,-0.00033336726134514105,-0.0034203814536337696,1.124000072479248
2005-06-01,0.008016640019332888,0.003936603815795969,0.01298732506951139,0.006863887403798952,1.0000000000000004
2005-06-02,0.003630834091790547,0.004508725436178862,-0.0013150019918298783,0.0025564020747530503,0.9820001125335698
2005-06-03,-0.008096868266828094,-0.0074161406803952,0.0032913806834860004,-0.008074479341232288,1.0490000247955322
2005-06-06,0.0008685027641917031,0.0015724973326864955,-0.0009841813618655104,0.0004286402654416488,1.029999971389771
2005-06-07,0.00017306860081878206,-0.0005887374306371429,0.00229885770019167,0.0038541314697038143,0.9639999866485591
2005-06-08,-0.0024283835629433925,-0.0037320143006434048,0.0019659116562571466,-0.0025598141479926673,0.9930000305175781
2005-06-09,0.0048699679624595316,0.006506441634951177,0.0009813487159842094,0.0004278364324310502,1.0379998683929448
2005-06-10,-0.004153918070833429,-0.005093126580004825,0.0035933591172485624,-0.0008548837934214681,1.1099998950958252
2005-06-13,0.0022588327072088354,0.00295303272646974,0.004232021381955553,0.0034233079841494707,1.1489999294281006
2005-06-14,-0.0012135599263480845,0.0017671420730718257,0.002593154543661269,-0.0017060958352591582,1.164999961853027
2005-06-15,0.0017359722932253074,0.00195986254231717,-0.004849819485863716,0.000426865346249361,1.1599998474121094
2005-06-16,0.004159765694970341,0.0029336729613265167,-0.0016243997776383967,-0.002988331996162552,1.1740002632141113
2005-06-17,0.0027614612222313095,0.002534679238803683,0.012761676629541308,0.002667734052283377,1.1649999618530273
2005-06-20,-0.00017260615086489572,0.0013617451416718662,0.0019440480602543886,-0.0004289371363317418,1.183000087738037
2005-06-21,-0.0026563770525988017,-0.0019425470145782997,0.0012933702462920582,-0.0021471567125538327,1.0989997386932373
2005-06-22,0.001037890703834643,-0.0013624479299225722,0.009040763636228633,0.0008611487219594149,0.9830000400543208
2005-06-23,-0.014342658943584774,-0.00876996302433386,0.0028803621476063412,-0.012468043483799818,0.9590001106262207
2005-06-24,-0.009466768501236733,-0.00845512986047281,-0.007020192996497698,-0.010013075137192295,0.9140000343322754
2005-06-27,0.0008844959999581015,-0.000972994792505566,0.006105672085511715,-0.0008798665906252223,0.8669998645782475
2005-06-28,0.011317887862389187,0.011333926034336805,0.009900703308737269,0.012764243009637743,0.9010000228881836
2005-06-29,-0.00472096803822486,-0.001966212234168152,-0.0028461644506084793,-0.002607485655547248,0.9270000457763672
2005-06-30,-0.007378918924784705,-0.0037424366102154494,0.0009511201208545206,-0.008714436746156351,0.8849999904632568
2005-07-01,0.001769954074077873,-0.0011867536454063243,0.009189153245746429,0.0035158987550467646,0.9589998722076416
2005-07-05,0.010600524696157354,0.00930547273218596,0.0018841081223810452,0.005694145272755025,0.9619998931884766
2005-07-06,-0.009615228447094726,-0.0068656317785281695,-0.016922639580207677,-0.009581224335240335,0.9549999237060547
2005-07-07,0.0038835535810628485,0.0009871980802862446,0.007969078166239152,-0.0017587946953891986,0.9510002136230469
2005-07-08,0.013012201583767702,0.014207248376792325,0.011701206703903733,0.013215249899531711,1.0140001773834233
2005-07-11,0.006769365266179772,0.006225552949668867,0.005626918929458213,0.005652342668777566,1.0070002079010023
2005-07-12,0.0025860564755952886,0.0061873094660249706,0.0027982928934056073,0.0008651021252030766,1.0059998035430908
2005-07-13,0.0013760747902127335,-0.0026906598753175803,0.0027896378936111965,0.0038872190928072037,1.0180001258850098
2005-07-14,0.0036061611093678447,0.004431703486698302,-0.00989169596735684,0.005593828832087144,1.0279998779296875
2005-07-15,0.00017122974922845202,0.0005757107733550537,-0.0003123140896948984,-0.00042772260647117033,0.9970002174377441
2005-07-18,-0.0035927573677269065,-0.002876081850365475,-0.0006253106071768544,-0.004709210751288717,1.0429999828338623
2005-07-19,0.008069833514978919,0.00846005908378955,0.0009383090020067542,-0.001719932877499497,0.9670002460479736
2005-07-20,0.0028954147572222144,0.005147621392933122,0.005307330095106977,0.0038773120273909445,0.9490001201629634
2005-07-21,-0.00458496310695522,-0.0055005020103731095,-0.018012711292068384,-0.0038623365434571344,1.0140001773834229
2005-07-22,0.005459493991167186,0.003433236605043577,0.005692884033740908,0.003015474944376706,0.9300000667572021
2005-07-25,-0.002206387454785297,-0.00551218059901859,0.0003142050361124582,-0.0034359264417687108,0.9320001602172852
2005-07-26,0.0011905978487045665,0.002866924705251739,0.0034581741009971356,0.005172331321301238,0.8799998760223393
2005-07-27,0.004246790816026413,0.006098507616804749,0.004386000018941516,0.0025721188316367716,0.9360001087188721
2005-07-28,0.006427627153324789,0.006440908144852875,0.0062386744524727256,0.008554729209426126,0.8810000419616699
2005-07-29,-0.008907687686196208,-0.006587979897651586,0.00030948282210108147,-0.004240944046565054,0.9539997577667236
2005-08-01,0.0005087372757022202,0.002273587190662507,-0.013015168911500785,-0.005110443941064524,0.9639997482299805
2005-08-02,0.006101994390235843,0.004158728235112985,0.023233904295415053,0.0034247911052411872,0.9340000152587891
2005-08-03,0.002526640401571578,0.0009411904176401809,0.002761750981720823,0.0021327159765374137,0.9150002002716064
2005-08-04,-0.01025048691141417,-0.007522710042888736,-0.006425939808318848,-0.008513896783127417,0.9389996528625488
2005-08-05,-0.004244040820850281,-0.006064196246051923,-0.017246585434490758,-0.006440835760062713,0.9550001621246338
2005-08-08,-0.0023875373197518313,-0.005147621392933455,-0.020370158598098986,-0.0017281796217116785,0.9910001754760742
2005-08-09,0.00820421442626218,0.00517425650641834,0.010556681518395283,0.0017311713968413134,0.9590001106262207
2005-08-10,-0.005255112054690647,-0.002097249193622419,-0.0003166642835040756,-0.0017281796217116785,0.9699997901916513
2005-08-11,0.0069866522226169625,0.007260096818754391,0.006016427415422854,0.002596757095262081,0.9120001792907715
2005-08-12,-0.006938177588745598,-0.005310746035122382,-0.0009437511311138902,-0.0034541549200282073,0.804999828338623
2005-08-15,0.004430479841910362,0.003050953291050984,0.0037808441367912504,0.004766343134882556,0.8429999351501465
2005-08-16,-0.014081949313835773,-0.011597205194708082,-0.015694006540883487,-0.009918649840930382,0.7750003337860112
2005-08-17,0.002581756471993879,0.0032702371499375715,-0.0009568357314864162,-0.0004350032003195281,0.8379998207092285
2005-08-18,-0.00017235243086477503,-0.002876081850365475,0.00383057280550414,0.011329239872332142,0.8059999942779541
2005-08-19,0.0,0.0013461519407305111,0.006040859802688869,-0.001292932447886752,0.7829999923706055
2005-08-22,0.0008586021912213582,-0.0021119672150791136,0.006637346249965592,0.0030197329017600527,0.7969999313354492
2005-08-23,-0.002573003551060049,-0.0005774830200615533,0.008163427518939725,-0.002580358266276006,0.7469997406005859
2005-08-24,-0.008598066764908707,-0.007123766279880872,-0.004671522312516996,-0.009055786131559329,0.748999834060669
2005-08-25,0.0034690367193648264,0.00290889555478957,0.007509516574260244,0.0013055163225972333,0.7249999046325684
2005-08-26,-0.0051861213914417,-0.00618703523421682,-0.001552902439955095,-0.002607485655547248,0.7220001220703125
2005-08-29,0.007819521524313311,0.0070034251394826,0.004043231498586541,0.006971306192695037,0.687999963760376
2005-08-30,-0.006034245375548419,-0.007920638700370741,-0.0015488128295887416,-0.0051922648934515925,0.6130001544952388
2005-08-31,0.014744198935896957,0.01343713710334149,0.007756742513074233,0.003479767230049946,0.5899999141693115
2005-09-01,-0.0042740710243530655,-0.0011536850375345464,0.015702364602113494,-0.0013002809270000748,0.6540000438690186
2005-09-02,-0.003089644482193621,-0.0017312075213390399,0.0003028120252672739,0.0017358226425601142,0.6519997119903573
2005-09-06,0.014292577938319173,0.011370490407635048,0.009394378432125983,0.01083155051572593,0.6749999523162842
2005-09-07,0.0016979183594743041,0.0017141721534048582,0.0005999230159299263,0.0008580381689773375,0.7330000400543213
2005-09-08,-0.0025421417024560355,-0.0019012665217551517,-0.008700631700760852,-0.0038541353881410556,0.7409999370574951
2005-09-09,0.006797189430311157,0.007813636858798434,0.011803959028637845,0.004298862936284786,0.7260000705718994
2005-09-12,-0.0008442773292980377,0.0,-0.0008974129047999435,0.002140441734383547,0.7540001869201656
2005-09-13,-0.005912013618015299,-0.007753057284630938,-0.008682394160583917,-0.009397743977639816,0.7299997806549072
2005-09-14,-0.005097661158566025,-0.005908208012964877,0.003623872649857862,-0.006468327649221339,0.8230001926422124
2005-09-15,-0.000853780544640248,-0.0007670820553919988,0.009328767964284612,0.003906135330040028,0.8590002059936523
2005-09-16,0.006495155326387003,0.005372335817703799,0.009041927393832472,0.002824481431993986,0.8530001640319824
2005-09-19,-0.005604244777324907,-0.00648866542920945,-0.0029769019242902317,-0.00606618992287189,0.8070001602172852
2005-09-20,-0.006660939911438457,-0.005954739944298515,-0.0038817123926020436,-0.006102714730751968,0.717999935150146
2005-09-21,-0.006190123059867325,-0.011014076109860493,-0.0173865300146413,-0.012280802934794943,0.8460001945495605
2005-09-22,0.003460377417529914,0.006642782787533719,-0.005491139450706561,0.007549271108985289,0.7960000038146973
2005-09-23,0.0010344055503641592,-0.0005818849070011733,0.0024542718771747296,0.0017626891300284164,0.8580000400543213
2005-09-26,-0.0010541889371101787,0.00023312820683263347,0.008262207019333667,-0.0035198218235278356,0.8690001964569092
2005-09-27,0.000864962058650498,0.0005839239431950638,0.0003032607403181675,0.01059597089731934,0.8960001468658447
2005-09-28,0.0008644699284068302,-0.0009723939745149845,0.010315726637825096,0.0013111265569316632,0.875
2005-09-29,0.006908510315092764,0.007007794070217788,0.00990986057693366,0.00872528857009236,0.8310000896453857
2005-09-30,0.004802481538355163,0.0088917957535255,-0.0008916167077344106,0.006920828133957224,0.8580000400543217
2005-10-03,-0.005633225243177664,-0.0019149212726466969,0.011309267503986531,-0.0012890913695080553,0.9010002613067627
2005-10-04,-0.009441756166646997,-0.00787108561517258,-0.01736358723659326,-0.004300339613645954,0.8409998416900635
2005-10-05,-0.013345221850518785,-0.013932424228123352,-0.029050000144936305,-0.006911995624145573,0.8710000514984131
2005-10-06,-0.0022831652590723506,-0.005690592018007812,-0.013264076358853627,-0.005654111849783039,0.8540000915527344
2005-10-07,0.002640570084307292,0.003947055182149661,0.008753081483938718,-0.0008751833987256097,0.8280000686645512
2005-10-11,-0.0015890269844188731,-0.0033582406341806648,0.0022082431551606607,0.0,0.8239998817443848
2005-10-12,-0.004420669606522654,-0.004757306845917575,-0.018885605940406336,-0.003514966994434099,0.8259999752044678
2005-10-13,0.0008883571419637804,0.0007966431810857433,-0.02117410100679884,-0.0026456682206443816,0.8129999637603764
2005-10-14,0.009760371317619088,0.008955594636782305,0.011471479031767595,0.005747318590778816,0.789000272750854
2005-10-17,0.0012302908956396408,-0.0007895018675883048,0.011017640217839908,0.010988812945267767,0.7919998168945312
2005-10-18,-0.008250151944180883,-0.0043422923124171176,-0.016666911740025214,-0.007391578825811429,0.7109999656677246
2005-10-19,0.015044340811327439,0.015860302219372402,0.0026076737246127912,0.0105129315791197,0.7059998512268066
2005-10-20,-0.011508511187315884,-0.011904897812028081,-0.02633319993976191,-0.0078026166475222425,0.6990001201629639
2005-10-21,-0.0015874516093947744,0.003357950289030409,0.013356103247453177,-0.0008735372657376894,0.6249997615814209
2005-10-24,0.013250985925836067,0.01397616135017743,0.025699935236242366,0.008745152721978844,0.6809999942779541
2005-10-25,-0.0017440130590600234,-0.0034945568638683477,0.0012850202211129869,-0.0034680184338845566,0.6710000038146968
2005-10-26,-0.005415025661824724,-0.005454550133335623,-0.012191186703070955,-0.003044259422400719,0.7860000133514404
2005-10-27,-0.011239551597632791,-0.010969762529577709,-0.011367725775848103,-0.009598465967283754,0.7660000324249268
2005-10-28,0.013854470200717284,0.01683508887656604,0.020039673114294887,0.016739786449170513,0.7419998645782471
2005-10-31,0.005430288761845148,0.007985612720525115,0.012882937178006815,0.003899086886677061,0.7539999485015869
2005-11-01,-0.0033097730851976426,-0.004251013732726072,-0.019714374083471986,-0.005610186968162845,0.7150001525878906
2005-11-02,0.00996487502731358,0.009509008377657002,0.003892887819530788,0.002603903757085524,0.7730002403259273
2005-11-03,0.005712122430096889,0.005382834455871732,-0.0006464654551278093,0.0038963479931413136,0.7970001697540288
2005-11-04,0.0008605806024470919,0.0007640860953923578,-0.0012931414311949663,-0.000431505539450594,0.7920000553131104
2005-11-07,0.0012036752703803444,0.005541095481732983,-0.002590383620673875,0.00215683830209934,0.8120000362396236
2005-11-08,-0.0010307713063923973,-0.0038001519487117497,-0.00032401059904829665,-0.0030134405566415445,0.7030000686645508
2005-11-09,-0.0001716337868433726,0.00019048047507652655,0.008765828447244939,0.0017277652231053597,0.7580001354217529
2005-11-10,0.009974083676476342,0.010488554591499888,-0.004828085322403752,0.01163802280769155,0.692000150680542
2005-11-14,-0.002548588109300254,0.00018813046021337598,-0.006527788684732472,-0.0038296103848440843,0.7220001220703125
2005-11-15,0.0006813935597318466,-0.003011741377621502,0.0019718274211260045,-0.0051259862375750975,0.6420001983642578
2005-11-16,0.0039152193210287844,0.0020765431328970685,0.00918005023351709,0.002576023337877986,0.5720002651214604
2005-11-17,0.005595802150434315,0.012436729210175468,0.014619523535351231,-0.00042805919263266823,0.5470001697540288
2005-11-18,0.0047219956219808346,0.003164034887705558,-0.001920955748471398,0.0025701548916541306,0.589999914169312
2005-11-21,0.007217247864362841,0.005194909540043646,0.0022451075398499665,0.0012827603528484666,0.5659999847412109
2005-11-22,0.002499241733914692,0.0038755022545569062,0.0,0.006828487395854399,0.5959999561309814
2005-11-23,0.002659921279623889,0.0020229025212166185,0.012484048016284222,0.003815138115173422,0.621999979019165
2005-11-25,0.002320664857214716,0.0018346208138704245,0.0037941838263582106,0.0008445326050425805,0.5790002346038818
2005-11-28,-0.006946690049010051,-0.008058326639445279,-0.003779842409422085,-0.004641251072867059,0.5760002136230464
2005-11-29,-0.0018318072374143846,-0.0001847444464303516,0.002529415083931008,-0.0008481700777313028,0.5949997901916504
2005-11-30,-0.005506985852772983,-0.004616851022724577,-0.009775853551988845,-0.008061025279584744,0.6429998874664311
2005-12-01,0.01325543165486942,0.014100168673737201,0.0038216657890970396,0.006843793740481274,0.6439998149871826
2005-12-02,-0.0003313256991152036,0.00036636798829281503,0.0015862626181237793,-0.0004251592699222595,0.6270000934600826
2005-12-05,-0.002815611159171949,-0.004023999400912248,-0.0006331567758351975,-0.003824867616623151,0.656999826431274
2005-12-06,0.001993246391055248,0.0007347339997856306,-0.002852974007129916,-0.0008528314519891111,0.562000036239624
2005-12-07,-0.0049733664417573875,-0.004586941550772661,-0.00476792543803406,-0.0025616546358359082,0.5870001316070557
2005-12-08,-0.0008332972314446518,0.00036826714611826183,0.010539713142535323,-0.0017125519548446544,0.6190001964569092
2005-12-09,0.0016678201533113501,0.0027641596138539004,0.011377909635276184,0.001715489820289795,0.6950001716613778
2005-12-12,0.0019974779228066897,0.0022047813084755674,-0.009374873910290016,0.002140148018863197,0.7219998836517334
2005-12-13,0.0033227114457758944,0.003117304047512981,0.014826348013307733,0.01238761981834946,0.7079999446868892
2005-12-14,0.004801572357765238,0.0038383894474858238,0.011190700793906494,0.0084389578647599,0.6479997634887695
2005-12-15,0.00033047283342058087,-0.001638832118017186,0.0021515429864673585,0.001673858931371175,0.6280000209808345
2005-12-16,-0.00247156150617589,-0.004741907851740446,-6.15171214737309e-05,-0.0008398636158103434,0.6159999370574951
2005-12-19,-0.005780072738085562,-0.007879830914429009,-0.013308824734539648,-0.0016810025811885287,0.5820000171661377
2005-12-20,0.00033196231859577985,0.0,0.001568698397405921,-0.005891842589239582,0.5789999961853027
2005-12-21,0.0006646038623241424,0.004063527127605271,-0.009082397639527229,0.0029639659495188653,0.5940001010894771
2005-12-22,0.0056420711081242025,0.004599015648368843,0.004424822765739744,0.0008441291857939071,0.5310001373291011
2005-12-23,0.00041363607810240843,0.0010983825054229346,0.0018878174345484666,-0.0016875199475304692,0.4850001335144043
2005-12-27,-0.010587142309066655,-0.009775104091630182,-0.001884260295112239,-0.0067591553603236765,0.46399998664855957
2005-12-28,0.0015048941077524525,0.002037114399610962,-0.00503448169271703,0.0012756809162062233,0.5159997940063477
2005-12-29,-0.0050090219450790174,-0.005730275783219052,-0.0018980371759221848,-0.002549284991254619,0.46399998664856
2005-12-30,-0.005368409899710547,-0.005391133812197357,-0.0053866206153686536,-0.00809144149139207,0.4100000858306885
2006-01-03,0.018218111553803817,0.01457921517801597,0.019433263414073254,0.006440192574228343,0.34999990463256836
2006-01-04,0.005301302559284959,0.007738026103432549,0.0015626355621725097,0.003412947511665765,0.2740001678466797
2006-01-05,-0.0003292756655572937,0.00018260080136212054,-0.00655244654144338,-0.005102146584702316,0.26599979400634766
2006-01-06,0.008737624215213291,0.010052905866908324,0.010678439160700659,0.0042738595696134585,0.2720003128051758
